Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
43,22-Jun-2021,28-Jun-2021,"route24,route12",0.636543597213677,0.920007032645415,0.289201732627533,0.599702557131673,22.5645240807351,23.7489326698139,-62.2892724793712,2049.66313968953,73171.4298129954,292.4302343498808,680.073196425124,54.310345975308806,26525.108418070922,68492.3785375824,203.160884823067,0.251509066555632,7,301,90.0794444444446,15.15,62.7705555555554,7.04530800797545,2.70838162930592,9.75368963728137
44,29-Jun-2021,05-Jul-2021,route12,0.644979087784779,0.92000642577898,0.326410491857782,0.504882833791003,22.5231742391567,23.1560999055198,-62.0122300754106,1670.16062466273,74841.5904376582,251.25058026297444,522.408638126892,40.3613333333332,26776.35899833388,69014.78717570919,204.169918156401,0.250875391215264,7,308,101.153611111111,14.6138888888889,52.2324999999999,7.1349109907587,2.73858034499715,9.87349133575585
45,06-Jul-2021,12-Jul-2021,route12,0.645267845466887,0.920005411331968,0.327194036988491,0.501649104989881,22.508383264832,24.0636358598109,-59.755049231135,1741.74293714582,76583.333374804,237.4980479796436,499.5795847448401,40.14990625000001,27013.857046313522,69514.36676045401,205.173665812651,0.250770561585569,7,315,108.955555555556,14.525,44.5194444444443,7.23329404670431,2.76637333658406,9.99966738328837
46,13-Jul-2021,19-Jul-2021,route12,0.646564942628311,0.920006722020228,0.334258802234609,0.573943860364929,22.513403717402,24.388550234163,-59.9468226034298,1727.38502247406,78310.7183972781,294.7533598469596,685.552211430356,46.18266296296281,27308.61040616048,70199.9189718844,206.328232386725,0.250705402150958,7,322,104.620833333333,14.4555555555556,48.923611111111,7.32829913509305,2.79192926296876,10.1202283980618
47,20-Jul-2021,26-Jul-2021,route12,0.645947913787031,0.920006343303449,0.327358414962219,0.576546791969848,22.5776630664931,26.9597376056785,-62.0783402874638,1665.86909355127,79976.5874908293,296.6076165597096,613.0260354158321,40.368482402998396,27605.218022720204,70812.9450073004,207.3374444468,0.250791569528768,7,329,100.178611111111,14.5555555555556,53.2658333333332,7.42394962974614,2.82021894686105,10.2441685766072
48,27-Jul-2021,02-Aug-2021,route12,0.645356272402717,0.920007340452202,0.327218479205065,0.578604852499691,22.5623145358493,25.4848652848492,-62.3520612896895,1653.41091884637,81629.9984096757,322.78753447120084,656.4660468865482,59.9130278024692,27928.0055571914,71469.4110541868,208.835270141862,0.250841700389353,7,336,95.6500000000001,14.5555555555556,57.7944444444444,7.51896155077163,2.85015458204282,10.3691161328145
49,03-Aug-2021,09-Aug-2021,route12,0.64516369768628,0.920006371938195,0.329468563555697,0.576440608961837,22.5236856797551,27.1297109582766,-58.3365662290904,1785.60335007732,83415.601759753,335.8407169989444,680.9597442317281,54.914902448978005,28263.846274190364,72150.3707984184,210.208142703086,0.250777820284389,7,343,111.686111111111,14.4888888888889,41.8249999999998,7.61318077772805,2.87804006357182,10.4912208412999
50,10-Aug-2021,16-Aug-2021,route12,0.6453021413299,0.92000441056364,0.324862326809782,0.577650229734013,22.5686855767909,25.5168885376964,-63.2307309599163,1619.00866746132,85034.6104272143,306.4659037241708,640.19701261094,46.774140503143606,28570.312177914522,72790.5678110296,211.377496215665,0.250854625916661,7,350,96.4627777777779,14.5166666666667,57.0205555555554,7.70752688708215,2.90533534440029,10.6128622314824
51,17-Aug-2021,23-Aug-2021,route12,0.64561429894529,0.920006428767372,0.329564261744151,0.573786819789085,22.5209332354067,22.2577264812948,-63.1095254765465,1609.07152108639,86643.6819483007,316.16465495846046,648.015050396252,35.76446789135792,28886.476832872962,73438.5828614256,212.271607912949,0.250841547266011,7,357,98.0002777777779,14.4416666666667,55.5580555555555,7.80075886023201,2.93568129909013,10.7364401593221
52,24-Aug-2021,30-Aug-2021,"route12,route24",0.637810259543427,0.920007285058317,0.283181724759657,0.599962545046366,22.5995700063993,24.5756829472279,-63.5370876399992,1968.79718670363,88612.4791350044,937.47744700588,2426.64565804234,152.0745980246956,29823.954279878842,75865.228519468,216.073472863566,0.251507303429462,7,364,84.2002777777778,14.9805555555556,68.8191666666666,7.88239292657796,2.96283259313649,10.8452255197145
53,31-Aug-2021,06-Sep-2021,"route24,route12",0.628253017838113,0.920007355482924,0.270402094911047,0.613113114005953,22.5289294671029,21.7791315642822,-61.0799944827195,2191.5016824334,90803.9808174378,237.4006425604424,505.82241243232806,39.608742753623204,30061.35492243928,76371.0509319004,217.063691432407,0.251996828001061,7,371,93.1297222222224,15.2861111111111,59.5841666666665,8.00466683618214,3.00999547492815,11.0146623111103
54,07-Sep-2021,13-Sep-2021,route12,0.642523406385642,0.920006235933578,0.330280792051333,0.57766066951799,22.4517788690928,21.9845314516277,-58.44721736146,1793.40931752475,92597.3901349625,224.64501928495721,490.29339504245604,42.3396534821804,30285.999941724243,76861.3443269428,218.122182769461,0.250879634379913,7,378,113.475,14.3805555555556,40.1444444444441,8.08454819411035,3.03056874666804,11.1151169407784
55,14-Sep-2021,20-Sep-2021,route12,0.643880952336446,0.920007302461405,0.326617428505934,0.575763050652011,22.4655164387615,18.3226335809298,-63.1371146495743,1569.50582573912,94166.8959607016,284.4502723157536,586.7710042978441,28.776288888888878,30570.45021404,77448.1153312408,218.841589991683,0.250923917120112,7,385,96.083888888889,14.3722222222222,57.5438888888888,8.17439122290438,3.05627445304536,11.2306656759497
56,21-Sep-2021,27-Sep-2021,route12,0.643396867825429,0.92000594840101,0.32914135433595,0.578673038526984,22.4021575516997,15.0908216417318,-62.4975968596502,1594.49365236307,95761.3896130647,270.9899020769276,673.6782526689041,34.45265537808644,30841.44011611692,78121.7935839096,219.702906376135,0.251054957132785,7,392,96.5155555555557,14.4055555555556,57.0788888888888,8.25890078976001,3.08197982434561,11.3408806141056
57,28-Sep-2021,04-Oct-2021,route12,0.641981310049129,0.920007351583429,0.327200633160275,0.573727572743504,22.4411799474424,17.6363411475747,-61.7938330221573,1619.34653554804,97380.7361486128,330.374319213538,656.336449958048,35.69806422386832,31171.81443533048,78778.13003386761,220.595357981732,0.250880183927196,7,399,99.5580555555556,14.2944444444444,54.1474999999999,8.34798124818076,3.11250982426925,11.46049107245
58,05-Oct-2021,11-Oct-2021,route12,0.644235984965711,0.920007218529433,0.327133707882155,0.581472165947687,22.4209513715571,14.4058727836986,-65.5585120240572,1464.1652527149,98844.9014013277,275.07948244452,654.1765096373,27.890593827160487,31446.893917775004,79432.30654350521,221.292622827411,0.251102430817529,7,406,86.0138888888889,14.4083333333333,67.5777777777777,8.43377804979597,3.14221053196938,11.5759885817654
59,12-Oct-2021,18-Oct-2021,route12,0.644660506510779,0.92000738784097,0.329571375164106,0.577457602538083,22.3831566679962,13.3781778973924,-62.7791305935399,1554.71950001735,100399.620901345,306.49529201727444,641.9200447186761,35.03179967037036,31753.38920979228,80074.2265882236,222.16841781917,0.251028161368299,7,413,96.8155555555557,14.3138888888889,56.8705555555554,8.51801018058331,3.17372922894521,11.6917394095285
60,19-Oct-2021,25-Oct-2021,"route12,route24",0.629795095824912,0.920005789574493,0.269981808434721,0.602975329437617,22.4020052783574,16.8082602192516,-59.17529345848,2202.0975949544,102601.718496299,1035.980710862312,2394.922208623936,177.70360278270482,32789.369920654564,82469.14879684761,226.611007888738,0.251763455631907,7,420,94.8544444444445,14.8944444444444,58.2511111111111,8.59498356248687,3.1983899976931,11.79337356018
61,26-Oct-2021,01-Nov-2021,"route24,route12",0.638759684806896,0.92000658578694,0.26933102767778,0.585815610835443,22.2825471330357,10.0402325292356,-61.7838196629404,1729.96226025324,104331.680756553,236.7724357313512,514.8009148021,37.0007777777778,33026.14235638592,82983.9497116496,227.536027333182,0.251351135304527,7,427,91.2497222222223,14.4666666666667,62.283611111111,8.7008034114816,3.23841945940266,11.9392228708843
62,02-Nov-2021,08-Nov-2021,route12,0.647633672284463,0.920006076206086,0.332860611933883,0.57282840464977,22.3812067493153,12.6570107794448,-66.7907634454996,1354.65091362232,105686.331670175,342.4337332459304,720.478670880468,32.30106666666668,33368.57608963184,83704.42838253001,228.343553999849,0.250877720942641,7,434,80.2897222222222,14.1444444444444,73.5658333333333,8.77055869458665,3.26401240763529,12.0345711022219
63,09-Nov-2021,15-Nov-2021,route12,0.642601712531031,0.920006559019096,0.322939160115298,0.580539999580418,22.3627709322995,10.503008122339,-67.2159383877196,1354.71572014619,107041.047390321,354.02672471876724,760.7213802982001,33.78066666666664,33722.60281435064,84465.14976282841,229.188070666516,0.251161429427279,7,441,80.1816666666667,14.3333333333333,73.485,8.84975674368287,3.29875031805622,12.1485070617391
