Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
36,03-Oct-2020,09-Oct-2020,route4,0.628009937924544,0.920006887818833,0.271022454431934,0.614297726252446,22.4042852254617,13.654551430465,-62.6431052548334,2015.87052977709,68808.3004657438,1090.030364263216,2713.667409634292,252.88579849792484,32940.111312608,75568.36885703521,150.394710741901,0.252152946426631,7.0,221,86.4005555555556,15.7527777777778,65.8466666666667,6.17463513723773,2.08075357532018,8.25538871255791
37,10-Oct-2020,16-Oct-2020,"route4,route22",0.627699848686691,0.920007136718552,0.293696439930991,0.597500305414787,22.3622997914096,14.5353258312389,-58.6587988846975,2229.710030159,71038.0104959028,940.045732947268,2215.13036773784,98.60635185185201,33880.15704555528,77783.49922477281,152.859869538198,0.251628625602304,7.0,228,100.068055555556,15.3361111111111,52.5958333333333,6.29522386453876,2.12302344763024,8.418247312169
38,17-Oct-2020,23-Oct-2020,route22,0.630309067400338,0.920006115357737,0.291946674091987,0.524261905414628,22.4144792984231,16.5033656546225,-59.6763719391281,2246.69454651098,73284.7050424137,782.791645927644,1696.798213785516,130.26558333333318,34662.94869148292,79480.29743855841,156.116509121531,0.251650780552964,7.0,235,96.62,15.3555555555556,56.0244444444444,6.40645906020534,2.15822283313338,8.56468189333872
39,24-Oct-2020,30-Oct-2020,route22,0.636885839039181,0.920006884623211,0.290395453111658,0.588909126637176,22.3665810266554,15.3610773270004,-59.1276528787546,2247.45792686071,75532.1629692744,817.884005405992,1865.650744325352,99.56933333333319,35480.83269688892,81345.948182884,158.605742454864,0.251355067441724,7.0,242,96.1591666666667,15.0666666666667,56.7741666666666,6.51582624267824,2.19351054619817,8.7093367888764
40,31-Oct-2020,06-Nov-2020,route22,0.626263261654318,0.92000685448156,0.282788692620582,0.607178023404846,22.3549711058471,12.2475126004472,-61.6450225264709,2118.76025676888,77650.9232260433,942.4580478555562,2095.406803041004,137.2018481633528,36423.29074474448,83441.3549859248,162.035788658948,0.251917552265227,7.0,249,88.8750000000001,15.4694444444444,63.6555555555555,6.62448293019339,2.23138014976687,8.85586307996026
41,07-Nov-2020,13-Nov-2020,"route22,route4",0.624166221485761,0.92000691379695,0.267744861629645,0.622281851662555,22.3480903995538,11.158858565816,-62.5589718749423,2036.66971630492,79687.5929423482,1263.83990797882,2953.553821153104,285.01857010458764,37687.13065272328,86394.90880707801,169.161252911563,0.252373710406943,7.0,256,87.4061111111111,15.7861111111111,64.8077777777778,6.73247652319241,2.27045020526951,9.00292672846192
42,14-Nov-2020,20-Nov-2020,route4,0.627052959308313,0.920006907168917,0.261875777746683,0.623684211456743,22.1774698370622,1.61857268127271,-67.6432282592265,1618.53408584495,81306.1270281932,1100.310932005448,2910.234420329236,593.8244508591081,38787.44158472876,89305.1432274072,184.006864183041,0.252573261108362,7.0,263,70.2825,15.8111111111111,81.9063888888889,6.84392869141752,2.31736176036415,9.16129045178168
43,21-Nov-2020,27-Nov-2020,route4,0.621991152714056,0.920006937575456,0.263561732030208,0.628132846372499,22.1730329622322,2.2989455632684,-65.8355554758989,1685.95365357503,82992.0806817682,871.35866104122,2197.043195207488,391.1072222222225,39658.80024576996,91502.1864226148,193.784544738596,0.252666101385427,7.0,270,76.6791666666667,15.8888888888889,75.4319444444445,6.95078708888991,2.36663688771999,9.3174239766099
44,28-Nov-2020,04-Dec-2020,route22,0.635049255403653,0.92000656938,0.295511474800567,0.599181416814562,22.1205687529351,1.12483091933904,-65.9752562481981,1677.25570573217,84669.3363875004,920.554866916496,2458.6394178024243,451.89709037083196,40579.355112686404,93960.82584041721,205.081971997867,0.251823183582655,7.0,277,72.1794444444444,15.1694444444444,80.6511111111111,7.04320104574202,2.40481725249335,9.44801829823537
45,05-Dec-2020,11-Dec-2020,route22,0.638995065667459,0.920006810716379,0.271824437854623,0.598328590504581,22.0716323720698,-0.945239378465669,-67.2013110341551,1582.16532408334,86251.5017115837,958.1917320045039,2272.3399796872523,285.60506666665003,41537.5468446908,96233.16582010442,212.222098664533,0.251860466791818,7.0,284,68.5322222222222,15.1388888888889,84.3288888888889,7.13344754318976,2.45087517732089,9.58432272051065
